GEN,Genetic material,DH,GY,Red.flight01,Green.flight01,Blue.flight01,RedEdge.flight01,NIR.flight01,NDVI.flight01,GNDVI.flight01,NDRE.flight01,SAVI.flight01,SCCCI.flight01,EVI.flight01,MSAVI.flight01,Red.flight02,Green.flight02,Blue.flight02,RedEdge.flight02,NIR.flight02,NDVI.flight02,GNDVI.flight02,NDRE.flight02,SAVI.flight02,SCCCI.flight02,EVI.flight02,MSAVI.flight02,Red.flight03,Green.flight03,Blue.flight03,RedEdge.flight03,NIR.flight03,NDVI.flight03,GNDVI.flight03,NDRE.flight03,SAVI.flight03,SCCCI.flight03,EVI.flight03,MSAVI.flight03,Red.flight04,Green.flight04,Blue.flight04,RedEdge.flight04,NIR.flight04,NDVI.flight04,GNDVI.flight04,NDRE.flight04,SAVI.flight04,SCCCI.flight04,EVI.flight04,MSAVI.flight04,Red.flight05,Green.flight05,Blue.flight05,RedEdge.flight05,NIR.flight05,NDVI.flight05,GNDVI.flight05,NDRE.flight05,SAVI.flight05,SCCCI.flight05,EVI.flight05,MSAVI.flight05,Red.flight06,Green.flight06,Blue.flight06,RedEdge.flight06,NIR.flight06,NDVI.flight06,GNDVI.flight06,NDRE.flight06,SAVI.flight06,SCCCI.flight06,EVI.flight06,MSAVI.flight06,Red.flight07,Green.flight07,Blue.flight07,RedEdge.flight07,NIR.flight07,NDVI.flight07,GNDVI.flight07,NDRE.flight07,SAVI.flight07,SCCCI.flight07,EVI.flight07,MSAVI.flight07,Red.flight08,Green.flight08,Blue.flight08,RedEdge.flight08,NIR.flight08,NDVI.flight08,GNDVI.flight08,NDRE.flight08,SAVI.flight08,SCCCI.flight08,EVI.flight08,MSAVI.flight08,Red.flight09,Green.flight09,Blue.flight09,RedEdge.flight09,NIR.flight09,NDVI.flight09,GNDVI.flight09,NDRE.flight09,SAVI.flight09,SCCCI.flight09,EVI.flight09,MSAVI.flight09,Red.flight10,Green.flight10,Blue.flight10,RedEdge.flight10,NIR.flight10,NDVI.flight10,GNDVI.flight10,NDRE.flight10,SAVI.flight10,SCCCI.flight10,EVI.flight10,MSAVI.flight10
G33,Cultivars,61.0036960058047,5827.49317793179,828.609289516012,1745.31044142279,1773.08371343577,4662.57448519257,11582.0933370097,0.864486717315111,0.728214886461865,0.411923249205065,1.29667130832742,0.478609686785753,2.76161890834268,0.926741370190433,835.663317581785,1797.94740071683,1840.67228974054,4975.81321824657,14454.1552492624,0.892293905358875,0.768141243784595,0.47166310682575,1.33839790680937,0.532848576366992,2.2190321750782,0.942990463987621,492.263349687013,1299.0450687675,1354.76784409809,3746.74316215623,12578.0505303162,0.926793406605239,0.806863435012303,0.534130349902273,1.39013754164308,0.579371745919956,2.08648978082597,0.961896182640777,699.912293489843,1506.01754208694,1596.8080133584,4417.28546722716,16013.7347803099,0.913530133017711,0.817529218983409,0.549695537690013,1.37025220473619,0.604901330928176,1.73710484914378,0.954734199246314,655.34657140402,1333.24886682909,1421.16318917101,4365.89665947549,16137.2114435558,0.91801970549318,0.840860578426986,0.562085653141595,1.37698402823511,0.612543837028313,1.55999731711025,0.95719757929834,719.058346847438,1584.63621873208,1597.1169787205,4410.13698739767,17183.9046940874,0.917913548675438,0.823917813683917,0.575379928141793,1.37683263870378,0.626783915545011,1.76296845071035,0.957192191284916,951.368657564694,1831.6101481857,1843.067523187,5127.7840078172,18170.8032533676,0.902996841452877,0.815205880319265,0.554761776469179,1.35445745453073,0.614205495868103,1.69792716220419,0.948993988149227,1318.68539467116,2306.1968039578,2323.89149573151,6013.51623480304,18405.7560498542,0.868314103907947,0.776733958217701,0.505290128535634,1.3024362293538,0.582866410795292,1.85722276388782,0.9294782656807,1818.46913811599,2716.44253120787,2763.40937073027,7138.46979402887,19315.7902079145,0.823848045702161,0.745280843367081,0.446744636236678,1.235743756165,0.545060834145357,1.81830410020404,0.903480063049177,3157.30062457338,3417.16568025955,3791.14207419379,7488.90107987836,12875.6885683318,0.597870486986245,0.573310840515923,0.252976229216952,0.896778273757898,0.424376248310425,1.55051338472093,0.74672443092051
G34,Cultivars,60.5942481480253,6585.13077791122,798.709977687417,1887.57543497378,1889.3066081591,5010.63719076303,12247.9467853993,0.873590661670585,0.733198579423593,0.419327891341998,1.31033530491264,0.476524805342635,3.7338727803172,0.932009268548862,758.583743953503,1856.81262957501,1865.0852848097,5204.34257228437,15388.854713733,0.903356814674966,0.778931609501214,0.48691221396973,1.35499216214953,0.537860556226216,2.54607463935637,0.949027330155591,492.752395595375,1374.8823472514,1379.39329684664,3877.99041177012,13089.9418235271,0.926895242297019,0.807179562517595,0.538544417522733,1.39029011419724,0.581500744415217,2.23346855278479,0.961940041286391,666.362247941302,1696.77151240507,1714.16058958597,4801.40697956805,16689.1190511435,0.921238677250523,0.811848397660551,0.546422218345219,1.3818136107377,0.592441136939976,2.05695028887986,0.958958162836704,667.898435978885,1544.02873052941,1559.3323998281,4781.77100505438,16948.7873753991,0.921085014227281,0.827272327248625,0.55085895221538,1.38157932575662,0.598083252768971,1.77774899624368,0.95887998107505,676.105558039706,1726.99617136867,1727.81915203937,4733.51998935328,18085.0336868605,0.925124229558745,0.819091110793642,0.573401502081317,1.38764821793484,0.619902616057844,2.0012039711111,0.96107074159488,855.335590037332,1886.32108957128,1887.51454925884,5364.42326583126,19361.5220569151,0.914168975468101,0.819594484879741,0.561444374847044,1.37121893508051,0.614329666984156,1.8439840972359,0.955101740187732,1170.05327606445,2282.97375777443,2288.49334518246,6046.38801687711,19174.6551603722,0.884190864495073,0.786323610630054,0.519221973670102,1.32625362447607,0.58778859291478,1.99514977807324,0.9383636633077,1600.42099508311,2583.78989800145,2642.77446689239,6892.07945166838,19459.0074586384,0.843640306582014,0.758043719858342,0.466903649188423,1.26543201317735,0.552957626014974,1.87320004953152,0.914501830018702,2467.831943766,2997.73346841988,3247.99517037462,6718.02377396615,12568.8451516619,0.661709031500864,0.611251289493263,0.293840712218944,0.992526513001578,0.446994310521721,1.80831945961425,0.795193639515921
G35,Cultivars,72.8776838814072,2101.92714497123,808.074646974445,1998.31576412051,2006.1376143492,5267.96417110382,12629.6266899141,0.872980931643947,0.72862347685077,0.412590632430305,1.30942145516707,0.468887084790895,3.82188485124146,0.931656076811252,829.11227378237,2242.88270138165,2249.5881243586,6020.01786294659,16295.8016514503,0.900064455756848,0.761282700598942,0.465508000538457,1.3500556679364,0.514177465678878,3.14174997423921,0.947299461485033,499.249288470926,1585.82085326667,1594.15988635421,4306.4423303017,13563.9973384999,0.92664617725115,0.792290741493191,0.5202206398535,1.3899169066169,0.561753207696756,2.59187715713949,0.961806757638955,680.838908494744,1832.99931171202,1845.54177498177,5160.61097827581,17493.8998780249,0.922527133166716,0.809859029577931,0.542082229585864,1.38375066938898,0.587325305782729,2.12569241589468,0.959641604693219,682.957200919159,1573.74711647762,1596.69908244639,4933.90017037809,18081.5787845766,0.923925378781738,0.835834509127194,0.565538040884974,1.38584915732727,0.612255070464874,1.68901111165362,0.960387000254734,536.474115503237,1359.74568252525,1365.32153865987,3972.64252847915,17640.2499759838,0.936493138439158,0.850213174046522,0.620760243563814,1.40469357127398,0.66303359059422,1.6510154330613,0.967114693055014,692.258190515111,1458.58100576788,1473.02021127044,4407.12149848701,18391.8054300301,0.924030858768529,0.848450794712147,0.603012558491017,1.38600943930829,0.652879880412922,1.56281540507476,0.960405594363706,1050.3591380496,2034.48615946672,2057.874114886,5595.67778873041,19269.2684731973,0.894826643157799,0.807467571595755,0.547049088077192,1.34220779711531,0.610664570244034,1.77703395644726,0.944258745710776,1351.868525231,2287.832606239,2341.57540630614,6462.16670417475,20028.89050869,0.877039218657266,0.798789006877495,0.522221946897008,1.31552645410125,0.595257447398085,1.63520055197277,0.934055782132248,1551.88236689036,2298.54844267117,2363.73640452494,5749.65663193223,13244.8302534404,0.797091715236001,0.712547764861034,0.405691366089798,1.1955944197966,0.50195767634453,1.99643767675693,0.885710692747411
G36,Cultivars,59.7753524324666,5594.8903007424,802.087624084799,1726.24915740294,1742.96802779439,4634.50928955191,11693.8598113345,0.870938470630668,0.733217846513664,0.419285392992952,1.30635415560533,0.483180844331834,3.08499599367587,0.930565569923777,778.553880468084,1811.13741748145,1822.0686329776,5074.3357325133,14909.2949277664,0.900045124460435,0.774850486067921,0.479717453625993,1.35002809955177,0.533787995446099,2.49832582419724,0.947279965317157,496.604977973732,1320.46544099334,1323.37824412593,3724.84902137898,12689.5903284254,0.926286274386656,0.803049030369734,0.531972394319947,1.38937587515435,0.578106414105784,2.20676523925889,0.961615891850321,687.350638371051,1712.87607231839,1719.47105187988,4867.24287250088,16724.9553250666,0.919251998169631,0.810109824481765,0.541262106575035,1.37883767455091,0.589861849365233,2.0255690120464,0.957898147790331,691.011432259359,1543.72785246209,1557.28367286974,4866.70896321756,17200.8200184176,0.920240263679012,0.832556864426591,0.55375584811287,1.38031524575439,0.602071856718855,1.69643472966718,0.958425826023994,667.48197155203,1692.41394740479,1693.13443290621,4857.71196423043,18441.0951751001,0.927861068209938,0.828622529586164,0.579275869685742,1.39175169212146,0.624753919522531,1.85301559453269,0.962552042283085,831.299982613287,1812.95869142943,1815.36565924148,5341.85934747154,19481.8077271175,0.916515248652577,0.825744105454906,0.565334962328853,1.37473881500848,0.617080666601887,1.75101008628717,0.95638876789859,1205.40123931477,2286.19731459448,2295.11600992873,6067.32986861302,19295.1756978594,0.881344112714021,0.787165598572533,0.520504812475146,1.32198351205841,0.590876874482236,1.91597945033006,0.936788120584688,1532.70081635827,2416.26932048423,2448.73925351254,6689.1693858279,19634.6516980382,0.854646279218704,0.778286944934927,0.488422095526949,1.28193832427645,0.571631547488696,1.69190249529771,0.921390506130745,2344.36760334738,2831.06383421774,3139.27164131839,6464.95518471451,12764.310992612,0.675246835176189,0.624635761103696,0.311924905013204,1.01283603835957,0.462694089527331,1.741399532976,0.805225197967723
G37,Cultivars,59.3659045746872,6740.31369597712,809.859801905918,1626.62266109685,1669.76646102149,4388.07824052734,11280.2580366201,0.86748740683185,0.730781554769611,0.41552746314314,1.30117580787188,0.487253261995198,2.54120394776261,0.928742989978717,809.566146603401,1695.64424719191,1735.94828081196,4616.4674083249,13888.1351100657,0.892440901760331,0.764125818327587,0.466426066185621,1.33861931033769,0.532011169761641,2.2722425792901,0.943178052281548,490.903737850226,1129.81289243224,1147.52076431805,3247.10819978885,11717.6609692235,0.926683135120318,0.812384012558387,0.544109349647096,1.38997142947395,0.593259379585898,1.97071412717759,0.961810263784362,672.153263773925,1475.17096975221,1511.20284666756,4248.32664633387,15332.1069498742,0.914604959061234,0.8097602762787,0.539016990639706,1.37186281770019,0.593526825762636,1.87705938685327,0.955386371927062,664.532292355997,1339.11968082436,1391.694085884,4309.42237646695,15643.1376772502,0.914485645597732,0.832080781917007,0.551896283329104,1.37168316504533,0.605499937971135,1.59816947210082,0.955319380408905,725.194558060373,1663.98438905412,1674.10013582093,4668.19823447599,17624.7267206089,0.919368378046987,0.82370463795597,0.57218986380694,1.37901726153213,0.622877229691197,1.81314218755042,0.957982979071079,892.286047758738,1788.91903522921,1812.67816301088,5201.61233069645,18578.6285983276,0.907455195575367,0.821970232815404,0.560055216731443,1.3611489407194,0.616875966173988,1.68048025710802,0.95146131474471,1219.86418447755,2216.160911455,2235.39317381533,5909.52898067345,18290.9752002222,0.873006949455324,0.782685825522671,0.507708497734141,1.30947487665655,0.582023414238437,1.87014585556206,0.932103622641939,1757.1188955377,2660.26763374668,2773.04781644093,7195.75187091332,19678.6024561827,0.833258244254191,0.758277689374836,0.458524962637855,1.24985540212859,0.552596738178803,1.71654511702136,0.908750884270076,2710.88940004857,3066.29260872998,3365.50100041392,6940.15352397546,12904.5708252923,0.649266569871374,0.612722436392248,0.295284661316231,0.973868537923608,0.455766863482262,1.56918188297689,0.786329442588569
G38,Cultivars,61.8225917213635,6270.55094400436,789.195242251153,1607.36409095894,1631.95109074013,4542.34383212614,12282.8335623685,0.874935260105699,0.75149087994575,0.440245162173169,1.31235452506002,0.510142753919363,2.4699834480416,0.932681027952669,750.389025500535,1688.02885996506,1701.92608863806,4850.52533899643,15572.5719596662,0.904073951222168,0.791047197221371,0.50664859325002,1.35606900347148,0.565998082257348,2.13249229733213,0.949398658476705,489.672769159813,1178.7605534944,1186.48112609072,3463.96626525167,13306.9523434192,0.927542752725014,0.829380639831166,0.575221042949243,1.39126293595455,0.625270960859985,1.78918802856253,0.962286525452232,631.193806440311,1427.84003172547,1443.92325435854,4273.31775424841,16796.4017245123,0.925501263061313,0.838071928245559,0.58489864953314,1.38820953076958,0.63206346052843,1.69116324144345,0.961234693530248,688.851300341662,1432.15821575707,1450.97850237663,4641.12639645667,17763.6194939021,0.923779773767917,0.848432231171901,0.58191857098422,1.38563198113869,0.631211468219916,1.53772998202896,0.960327544306718,688.881104596064,1644.25342691521,1645.9716745727,4701.26233276106,18950.7267370687,0.929138516259828,0.838084866729617,0.600766909165416,1.39367297904725,0.647170685424123,1.72171037964435,0.963233894438292,835.055874360267,1731.30675688485,1733.50044365843,5046.60626563232,20093.2735563773,0.918886333750278,0.837234251688398,0.592026165392131,1.37829415682626,0.645180625147115,1.6151597284161,0.957678026820107,1145.62598778548,2077.70920688636,2087.8015240655,5608.01178139413,19358.4288574751,0.887334854617883,0.805284330455001,0.550374442303337,1.33097086621961,0.61993489477476,1.70787677919525,0.940179520594534,1484.80249228439,2372.93454113199,2418.2588055443,6531.13999146245,19906.8240846709,0.862762862950684,0.789813413083246,0.509800061046655,1.29411436873308,0.590432370279072,1.63606600486614,0.926100528236449,2369.96895384672,2747.72901711666,3011.23192375124,6492.37403625861,12714.665781135,0.681685099028074,0.643132160960531,0.318744054116579,1.0224948410827,0.467329436797455,1.55664660637168,0.810047253614831
G39,Cultivars,59.3659045746872,5532.85633349535,812.92838441093,1736.34651548191,1749.53826028651,4701.33769586806,11711.2145824348,0.869056468949232,0.731843554422316,0.414907386656463,1.30352872265647,0.480655418036057,2.88545087154388,0.929565646195959,777.627628266274,1815.0969185045,1820.40983192774,5098.34657698807,15066.6085414158,0.90046691009676,0.775676352103759,0.480703027700494,1.3506572509007,0.5354238304543,2.47916951181722,0.947501040497822,489.469701488712,1344.17615441545,1345.6334269885,3835.53550295852,13177.7163234823,0.92749340935377,0.809335146227234,0.539839265736023,1.39118891833964,0.580005255906323,2.29107606406802,0.962260045241661,690.731002833263,1742.44714552387,1747.7789477091,4984.03970101095,17156.4980183896,0.920679777062865,0.813629065350726,0.54602313292119,1.38097991249298,0.593206780676865,2.01639795104116,0.958659202206096,759.256220200537,1655.41289194307,1674.47816705573,5053.5343123828,17752.6205377719,0.917009900030201,0.828337039817028,0.555228990995601,1.37548050597459,0.605890745987938,1.71526281134958,0.956686345105446,733.648385754441,1762.42703886541,1763.13834774204,4796.42241789036,18492.6784898866,0.922465191332515,0.823081773916282,0.583476766154514,1.38366354664977,0.632664595532119,1.87545105692544,0.959660143689952,896.577088228331,1909.7390299065,1911.701997857,5306.96276390549,19712.186178453,0.911933762898292,0.82163453917828,0.570870612072172,1.36786630448721,0.626916349170343,1.76032305198574,0.953919858291224,1299.50339020399,2505.13171520125,2506.67658670617,6286.49421865774,19592.2120779803,0.874202652771983,0.772970460306467,0.512886364022477,1.31127195052431,0.586470843542008,2.10326971689465,0.932818354220075,1795.43041876779,2849.65137878128,2928.14370921368,7122.17535453888,19539.6877504953,0.82740131824464,0.738663575417536,0.456010326549986,1.24107518635679,0.551493025880361,2.0532808723183,0.90521553582806,2805.2066851936,3331.26974584804,3806.24496905075,7123.56340930425,12597.9369050433,0.629050725925242,0.572769863400133,0.271862725412733,0.943545917878032,0.439294024348923,1.93675985531981,0.771207304050534
G4,Cultivars,61.0036960058047,4843.7696973221,808.798706283002,1955.99425838213,1962.08067611426,5161.51668619619,12425.9062426,0.871433383881481,0.732120070240775,0.418579547468806,1.30709754822066,0.480488011209729,3.38633240312872,0.930767573230496,813.243900796118,2127.59747243011,2132.30522749921,5726.42583795128,15948.2105479769,0.900156015599591,0.769373100056569,0.477315340076564,1.35019264491868,0.528900314625553,2.90771137139609,0.947330453971279,496.926996891959,1539.50410933088,1545.38619681001,4153.31072934567,13347.8490980837,0.926625826866884,0.792553154130212,0.52409281003978,1.38988615485084,0.564809747842574,2.62866378044781,0.961798177922643,695.39311076606,1836.66395539286,1853.95158258453,5137.58427008807,17212.9302252292,0.92069856593312,0.80499262692801,0.53749042507499,1.38100121635931,0.584315078197636,2.16941819040773,0.958682786977604,769.182489860306,1806.94273652953,1847.1129444721,5365.95468959608,17872.8524760218,0.915704400886412,0.815190115138753,0.534226139466973,1.37351617730403,0.582800180138925,1.92568466862331,0.955994464451234,746.835296805639,1858.32375807814,1865.71205981266,5083.11233506697,18588.1573403951,0.92220917881682,0.8169972745293,0.568274694786577,1.38327956032749,0.61684897819785,1.95513969736864,0.959533736479092,846.924248574938,1885.90661229735,1895.99049078855,5424.93038050262,19656.1508927552,0.916001291414947,0.824828413234775,0.567545633041942,1.37396454833738,0.620063259049939,1.76283341010771,0.956117625761918,1188.85965135923,2196.70837255422,2227.66920298756,5873.48284513793,19099.0979968623,0.881177473293557,0.790582632048007,0.524590706533506,1.32173475274918,0.596099511870333,1.83321378225486,0.93676619008455,1677.58163061363,2539.29881512232,2662.16263792708,6855.58938002387,19601.3609670355,0.838520244749898,0.763882693006338,0.471985898438623,1.25774742549886,0.564643485468737,1.70082981504281,0.911740259351134,2379.21086297864,2872.04171118469,3136.4023546187,6612.79466804014,12886.3160944643,0.687687771892437,0.635075570161806,0.322260410595791,1.03150301951219,0.470467398111521,1.71450569375211,0.814103037413739
G40,Cultivars,65.0981745835987,5235.6714904042,798.216471067692,1719.35301918759,1739.57671209158,4762.94643764149,11975.7761134738,0.873348499783026,0.73991155282552,0.422181180707381,1.30997151252402,0.484083765608313,2.97992629138303,0.931972433089939,790.213982038614,1832.2719405582,1836.76466195863,5200.97852635325,15578.8479391409,0.901756109405287,0.782064721255245,0.487137485925135,1.35259199090424,0.542936899429848,2.3620519885963,0.948259768191715,474.613061819328,1278.74315771319,1276.83581417506,3846.81360447851,13582.4100367665,0.929548373217357,0.824089694834419,0.556110045340841,1.39427494415295,0.586785437586373,2.29011143084376,0.963333193861358,676.989925438777,1614.83766739229,1618.07362993499,4756.84896447825,17290.1244361631,0.923423769083981,0.825711735542381,0.561855450145673,1.38509338685446,0.607797919878533,1.86113173118678,0.960165233941317,637.125986734987,1444.21537165048,1454.27068821873,4797.09309238698,18115.6163068837,0.931663369508435,0.852330244690923,0.579412527965042,1.39745554083142,0.621156030680505,1.58726222760144,0.964609060237137,553.190146846435,1376.93071406558,1379.49151537891,4169.81745063908,18148.6835128915,0.940927033037574,0.856351204156621,0.618553324501765,1.41135123664518,0.657158922054019,1.6289970416231,0.96957253664171,678.42513201948,1437.44268756761,1442.42411970096,4509.98670286196,18799.2170194058,0.929149252602113,0.854590391361734,0.604345465236127,1.39368624456714,0.650344019542897,1.53173912734749,0.96328421812702,1068.18552919756,2016.73090546724,2015.72974897745,5585.76735601836,19018.8874245116,0.894429853467962,0.809261802814718,0.546360891865073,1.34161264673995,0.611167874932713,1.7297163076196,0.944381569561472,1333.12106439347,2151.28539674186,2180.49398267894,6140.71116955622,19313.5828619736,0.873340813590398,0.80039622507709,0.516415143296211,1.30998013892803,0.592746235708782,1.61678747549998,0.932754548583259,2089.27785814235,2592.48590629954,2856.56844351387,6207.6255577229,12917.4806423345,0.721338093919684,0.668719545400474,0.354950368841604,1.08197175671133,0.490396185303721,1.67542581166521,0.838050830032707
G41,Cultivars,56.9092174280108,7820.07712587925,789.024203809915,1813.70651734836,1823.64800269871,5027.03159721147,12793.8568322958,0.877288187401295,0.747707632160774,0.43465203278645,1.31588713951631,0.49584555197216,3.11132333146303,0.933961441185241,795.809367612711,1978.15323624464,1980.41315742654,5544.82679805172,16286.9258219546,0.902955999386881,0.780026849688674,0.489836584501196,1.35439554045636,0.544637485551437,2.48775474377546,0.948815364035169,487.374875195076,1376.59508870202,1377.46796103469,4029.81056691173,13855.6114950475,0.928022601974379,0.816568049477993,0.549825287725986,1.39198354227641,0.588165364533727,2.23483736951946,0.962534675569437,743.416344095769,1860.87692184045,1875.77352578485,5188.04195385909,17491.0158603806,0.917598371297985,0.809005775552665,0.541668664701625,1.37635929659442,0.591217186957326,2.03688043924409,0.957000677974136,741.149293331392,1593.83131380367,1649.13299931823,4913.48641834736,17356.5592013143,0.917113509747951,0.828336193810972,0.553127787879034,1.37563361330905,0.603320666471131,1.71021832788554,0.956747180097332,748.513993274564,1817.16454673462,1820.87571556736,5036.94356625703,19080.178939768,0.924222208510608,0.823272789145083,0.576629522223972,1.38630041033797,0.624251712880343,1.89768793087744,0.960609045242292,913.025701110576,1891.70928840976,1893.92319037869,5415.67958127115,20068.1967396163,0.912679995128732,0.823980753432458,0.570747097461817,1.36898868935606,0.625121812973615,1.72831248157814,0.954326107802073,1263.76453618173,2344.20819362199,2351.10532480391,6154.308333732,19276.8744113953,0.876525822147106,0.7825333920415249,0.515398755606638,1.31475726975381,0.588388931443969,1.94554099201193,0.934136900022171,2059.4670439196,2981.6348702981,3156.68756757996,7601.60485361828,19570.9534712922,0.803957872233194,0.726258010286208,0.419699727788819,1.20590950929772,0.524900951553166,1.87798752077452,0.890827582223988,2841.75685438526,3128.15344222817,3453.70771691892,6948.49033694495,12125.9205489902,0.603876336519681,0.569665210566769,0.249473176699787,0.905786561707589,0.418488001437291,1.71717454883169,0.751966079973911
G42,Cultivars,61.0036960058047,6397.70587686858,797.79583124766,1511.12740239139,1555.30279157664,4316.47451420985,11672.3414414863,0.871008710472053,0.747101026701003,0.430278410384428,1.30645831313263,0.504024790112639,2.27499266988553,0.93059623948637,776.113278791077,1543.62875378477,1578.91731584052,4485.87434002614,14682.1378296844,0.898499306513751,0.788955243817977,0.500759632624038,1.34770525388046,0.568224957942261,1.90438977478987,0.946446809018143,493.331315925275,1104.63811523435,1121.15562821743,3198.41065335525,12317.2573481552,0.926490192163012,0.8227046863551,0.565294460532278,1.38968229729606,0.620948622510296,1.75991840830323,0.961727500957143,618.581538133305,1282.75461832204,1321.99635632557,3893.212807201,15676.3479829864,0.921619902479228,0.837860847229303,0.581586266621822,1.38238599845155,0.632902306636649,1.63616437857922,0.95914907294269,614.234644934464,1157.77983674731,1216.50955155137,3942.87678221207,15967.2695941683,0.920861828506568,0.854836844618973,0.584223221191648,1.38124918437326,0.636639251006437,1.44335465067513,0.958746857274045,630.348914272858,1405.14811153304,1418.61757049863,4116.59231861727,17485.6386748969,0.926523103206527,0.841240827614705,0.599896132330892,1.38974400623563,0.647997025076201,1.65451536516908,0.961829975269311,785.156534618717,1560.95678169437,1575.97192239076,4682.43685393473,18401.2798153399,0.915387411243481,0.836868348987207,0.580526581085041,1.37304423063944,0.635546415115073,1.57631904187249,0.95577438668606,1161.40477139808,2107.31922332907,2131.75961997157,5709.21483113181,18976.2421467357,0.88256026371234,0.7979616974637,0.53268953491624,1.32380652887692,0.603156386639512,1.73638352555271,0.937459121312849,1625.35470653593,2482.86534777047,2576.80665757788,6786.62690984596,19734.7414675034,0.8457081722349,0.774898276966304,0.484305320833621,1.26853273539719,0.572101666667766,1.63775071920066,0.915972729166356,2330.2127103315,2732.36231325405,3013.75947538224,6437.90685819127,12979.4376582811,0.68458070251334,0.64667239186625,0.33013902783043,1.02683752942191,0.478894381428053,1.54406755548008,0.812299594801717
G43,Cultivars,62.2320395791429,5432.70038637609,818.045793228268,2057.96184462544,2060.75409705925,5427.57045613514,12649.4936212521,0.872276010378397,0.727756545196149,0.412855668978974,1.30836421417648,0.468505264804601,3.94325473223396,0.931292859562215,871.285402681688,2345.67819725772,2346.14650941036,6179.47421473755,16305.0204125836,0.897758008478579,0.757488918585276,0.462273403606831,1.34659729147119,0.511232427715416,3.40817158798816,0.946056112596963,495.064564756554,1574.87979780491,1577.35840661722,4252.93828228937,13345.9576562457,0.926991292466374,0.79108287610829,0.520570769791654,1.39043527268802,0.558022460648034,2.81377719236145,0.96198872476399,778.881019473602,2070.41660717342,2073.67394320753,5658.15325415922,17794.4339060415,0.915485762147876,0.791508559774872,0.522226142444018,1.3731924581805,0.572440729517778,2.35965048952551,0.955858141188722,827.828457138803,1832.68053371033,1854.48249036837,5487.65022938124,18270.7884070973,0.913533717120446,0.817679021671646,0.538372541144768,1.37026716789362,0.590277191646998,1.82257160181808,0.95479793012284,800.581030572502,1863.20345839206,1864.65459886348,4899.84852724771,18311.9426889103,0.918067004614722,0.814026131591488,0.574533277977772,1.37706883205235,0.624943056990427,1.9480179938023,0.957275799166464,934.285480637917,1931.91353993818,1937.33655970263,5223.18967636465,18916.3432666595,0.907331687598148,0.814015112156969,0.56531318081876,1.36096384008273,0.622648954482299,1.79648249177629,0.95138936305027,1268.65759607877,2329.31443496852,2357.09415402714,5852.57576654587,18354.8219442624,0.872802452332975,0.776124740048488,0.52087407780434,1.30917096023047,0.594711730378187,1.99107524207601,0.932039738769051,1504.11669135314,2469.38441612668,2574.62472258239,6514.50442613634,19170.5173725626,0.854586040575368,0.772212230635368,0.490824068256581,1.28184419323393,0.575869383077563,1.75026515509807,0.922258079064653,2130.25082500637,2663.21214587231,2956.02650762243,6171.12884316758,12589.5951714149,0.707878583851323,0.650716760753833,0.343409568024138,1.06178139601724,0.480735236957795,1.77146717109388,0.827838854526794
G44,Cultivars,58.137561001349,6241.0039596047,853.443837195181,2002.27261828551,2020.56151051232,5129.08189772761,11705.6444101308,0.862236437834256,0.711941177814641,0.394490318247723,1.29329167086075,0.45786230235302,3.53166464011484,0.925665014417269,878.411041382784,2054.17024875101,2072.37684514177,5415.22984214458,14750.5633206485,0.890647469937562,0.754089860683542,0.454930577533644,1.3359317918061,0.512397308652327,2.8058578801466,0.942146041726263,494.092280904885,1442.72914988189,1452.10431406511,3985.24041273067,12690.4611787509,0.926738404160858,0.792982588869218,0.517432785358633,1.39005552094336,0.557113340028265,2.56010899960039,0.961833474484588,747.130164737527,1849.4576695097,1866.31413488597,5143.5149890903,16559.4625550047,0.913550133420242,0.796065238461507,0.521361406625362,1.37028180080464,0.572924339998185,2.1647978963978,0.95480838285362,820.819956778829,1688.35622719459,1713.77727953102,5092.07499263501,16992.943706786,0.906581734144651,0.813948287300064,0.531612561539449,1.3598345035249,0.58735473715996,1.75632309875499,0.950990970980409,878.686662438868,1854.50486218028,1861.48221601594,4959.72680031134,17975.6318323777,0.907901570111162,0.808852398618642,0.563230285596792,1.36181826341285,0.620950797792851,1.87296197582005,0.951728879796731,1014.89912396696,1939.16688403772,1957.80286184475,5344.90016175486,18638.1517861621,0.898053012287148,0.811521755975256,0.553670564455078,1.34704280734965,0.615879092429578,1.71670669653575,0.946251374303853,1465.95690651344,2438.74043983971,2463.55143401448,6023.2493096412,17738.4445719505,0.847011163182819,0.757291649856988,0.49021742417516,1.27047796265844,0.579534911768944,1.8968547990911,0.917087095795035,1892.11193598723,2845.40393075984,3007.57550014488,7269.97287939585,19547.447893434,0.820578403186037,0.748467977836393,0.456821796014067,1.23084002068858,0.556960546521925,1.77261578842231,0.9018464822611,2908.48910315999,3322.0103217257,3548.01195782688,7306.04698208087,13000.1840943111,0.643402462307198,0.6074380045709,0.295872376412936,0.965074627519845,0.455446433723953,1.61029980558545,0.781857227721629
